"speaker","token","diortri","focus_condition","focus_no","citation_tone","sandhi_tone","sandhi_tone_var","syllable_no","citation_no","ind_no","sync_tone1","sync_tone2","sync_tone3","hist_tone1","hist_tone2","hist_tone3","syntax","time","f0","norm_f0"
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","5",268.315733,1.11780897361368
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","6",267.947579,1.11047171172827
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","7",263.305083,1.01707233258991
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","8",250.899119,0.759166183152821
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","9",231.821813,0.336565996281822
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","10",211.596837,-0.151252222216311
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","11",186.355273,-0.830067172528472
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","12",177.990556,-1.07547944940097
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","13",176.625237,-1.11662858546423
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","14",176.265849,-1.1275130119034
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","15",176.49813,-1.12047561521878
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","16",177.979942,-1.0757981241057
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","17",180.59472,-0.997860809544988
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","18",182.168862,-0.951483509064607
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","19",181.396231,-0.974196436804514
"S7","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S7_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","20",177.225543,-1.09849701348803
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","1",252.640532,0.796127918571239
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","2",279.09719,1.32833271933849
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","3",291.206574,1.55530018489049
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","4",294.60252,1.61725742249029
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","5",291.214889,1.55545276832895
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","6",284.283935,1.42673097274082
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","7",275.926446,1.26727551142175
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","8",262.547607,1.00167705257405
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","9",241.467534,0.554412513227075
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","10",213.870115,-0.0941473236365052
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","11",191.876488,-0.674043667725159
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","12",183.873804,-0.901702516094316
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","13",177.240154,-1.09805647055123
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","14",176.253334,-1.12789244098448
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","15",177.883141,-1.0787053543795
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","16",180.69535,-0.994883979958003
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","17",182.555388,-0.940156982446722
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","18",186.386595,-0.829169074333109
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","19",191.899271,-0.67340919072104
"S7","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S7_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","20",186.975377,-0.81231490637241
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","1",282.824037,1.39921782783875
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","2",280.192218,1.34925801964565
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","3",289.56367,1.52506647069685
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","4",288.981744,1.51431635922901
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","5",299.41527,1.70385103718679
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","6",303.32176,1.77312139630505
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","7",304.640052,1.7962963305915
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","8",300.387201,1.72116952939867
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","9",294.236516,1.61061430689637
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",1,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","10",280.835736,1.3615171285556
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","11",219.829056,0.0527082180438453
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","12",209.74506,-0.198224254474746
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","13",212.859146,-0.11946761754233
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","14",212.915401,-0.118055522426714
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","15",211.095785,-0.163921178888238
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","16",210.386047,-0.181918262096907
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","17",210.949963,-0.167613896122662
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","18",208.15048,-0.239005754795276
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","19",200.803442,-0.431034902231017
"S7","新店","di","ct",NA,"HL_HL","HMML","RFLL",2,"38","S7_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","20",194.243018,-0.608538098425898
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","1",293.020808,1.58848927181392
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","2",300.962227,1.73138934893238
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","3",311.578015,1.91663311960212
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","4",322.451075,2.09993532699031
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","5",325.415704,2.1488422328628
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","6",323.057008,2.10996774370334
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","7",316.576465,2.00168042774471
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","8",305.946175,1.81915864804011
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","9",298.55282,1.68843620739768
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",1,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","10",280.198972,1.34938683044405
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","11",250.851029,0.758141829821948
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","12",239.878802,0.519136697547309
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","13",244.227929,0.615155252956418
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","14",247.274592,0.681405384646824
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","15",251.121185,0.763893811528152
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","16",255.14419,0.848824374526309
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","17",254.95664,0.844894817708149
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","18",249.843932,0.736644665206645
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","19",242.204686,0.570701300633015
"S7","新车","di","ct",NA,"HL_HH","HMML","RFLL",2,"45","S7_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","20",233.783077,0.381585801053047
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","1",314.390095,1.96464634696384
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","2",299.952234,1.71342594514758
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","3",317.400179,2.01556670870434
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","4",324.18879,2.12865633215719
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","5",321.614973,2.08606100992117
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","6",317.170736,2.0117023522151
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","7",311.673618,1.91827254105457
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","8",302.449449,1.75773115122889
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","9",285.286589,1.44554520704572
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",1,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","10",263.246075,1.01587461938018
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","11",225.436535,0.187310987734197
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","12",206.13683,-0.290953690058045
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","13",203.519661,-0.359234765137059
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","14",204.038376,-0.345632159902027
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","15",205.374215,-0.310760149958111
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","16",207.404401,-0.258194183360467
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","17",209.926158,-0.193612278772935
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","18",213.459027,-0.104428787123086
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","19",213.179395,-0.111433808767813
"S7","新房","di","ct",NA,"HL_RF","HMML","RFLL",2,"47","S7_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","20",199.636564,-0.462178711909118
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","1",274.959948,1.24852462194562
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","2",295.111675,1.62648507122234
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","3",311.233057,1.91071351831638
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","4",315.287198,1.97987309233497
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","5",314.341395,1.96381850723576
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","6",310.459308,1.89741181350072
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","7",302.244011,1.75410013626757
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","8",286.455586,1.46739746342484
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","9",272.081754,1.19229228260654
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,1,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","10",255.811139,0.862774960639115
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","11",220.869471,0.077940023512756
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","12",207.256255,-0.262012567634641
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","13",207.467764,-0.256561868434792
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","14",212.1762,-0.136640539914349
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","15",219.296152,0.0397381175937172
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","16",227.450771,0.234845121517431
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","17",234.692791,0.402339748586026
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","18",239.554698,0.511911685172483
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","19",238.537028,0.489161815391824
"S7","新路","di","ct",NA,"HL_LH","HMML",NA,2,"51","S7_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","20",225.968443,0.199904674697329
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","1",247.332445541474,1.57554855218876
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","2",263.983173666098,1.80287798507299
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","3",274.424377848875,1.93822597502185
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","4",276.652288715604,1.9664387670611
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","5",275.965020588485,1.95775996355339
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","6",272.500800597997,1.91368219678586
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","7",265.449078202273,1.82220008469546
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","8",254.183552904435,1.67088542711094
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","9",241.259281063795,1.4888026007057
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,1,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","10",230.131657385003,1.3240395590244
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","11",223.887814729275,1.22806353277045
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","12",234.887143890047,1.39540656771422
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","13",240.393600459332,1.47626016439163
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","14",241.39600429493,1.49077940270252
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","15",240.999581805681,1.48504467278682
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","16",239.147977039324,1.458133437696
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","17",235.117022992783,1.39881972052155
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","18",226.226407641363,1.26432068697179
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","19",219.887213866658,1.16515174288717
"S8","青椒","di","ct",NA,"HL_HH","HHHH",NA,2,"1","S8_1_ct","HL","HH",NA,"yinping","yinping",NA,"L","20",219.60374165231,1.16065064428386
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","1",233.390538081675,1.37310356395308
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","2",240.999052107449,1.48503700375343
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","3",248.55114483463,1.59269900571687
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","4",255.580399514246,1.69000765968956
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","5",261.445853586688,1.7691785606732
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","6",265.652010019386,1.82486651899044
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","7",266.867001965069,1.8407884943479
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","8",264.524543599578,1.81002625367971
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","9",257.236994809136,1.71255073173417
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",1,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","10",244.973938294904,1.54211650412179
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","11",220.890517741178,1.18103616817591
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","12",209.6707968968,0.999148486634992
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","13",211.782432203391,1.03411328883608
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","14",213.314808907443,1.05926902598559
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","15",213.500967563727,1.06231271804658
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","16",211.278626702241,1.02580296455404
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","17",205.450035791633,0.928192487178803
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","18",186.391321430161,0.588501465034507
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","19",170.677468616825,0.281196694248002
"S8","书包","di","ct",NA,"HH_HH","HMML","RFRF",2,"3","S8_3_ct","HH","HH",NA,"yinping","yinping",NA,"L","20",168.544813727994,0.23732344038063
"S8","樱花","di","ct",NA,"HL_HH","HMML","RFRF",1,"9","S8_9_ct","HL","HH",NA,"yinping","yinping",NA,"L","1",170.443398777657,0.276408242119773
"S8","樱花","di","ct",NA,"HL_HH","HMML","RFRF",1,"9","S8_9_ct","HL","HH",NA,"yinping","yinping",NA,"L","2",207.180504036808,0.957458443808125
"S8","樱花","di","ct",NA,"HL_HH","HMML","RFRF",1,"9","S8_9_ct","HL","HH",NA,"yinping","yinping",NA,"L","3",223.419099841729,1.22075111142455
"S8","樱花","di","ct",NA,"HL_HH","HMML","RFRF",1,"9","S8_9_ct","HL","HH",NA,"yinping","yinping",NA,"L","4",235.057696443858,1.39793918328475
"S8","樱花","di","ct",NA,"HL_HH","HMML","RFRF",1,"9","S8_9_ct","HL","HH",NA,"yinping","yinping",NA,"L","5",245.207107376733,1.54543600198785
"S8","樱花","di","ct",NA,"HL_HH","HMML","RFRF",1,"9","S8_9_ct","HL","HH",NA,"yinping","yinping",NA,"L","6",249.021933944502,1.59930179709593
"S8","樱花","di","ct",NA,"HL_HH","HMML","RFRF",1,"9","S8_9_ct","HL","HH",NA,"yinping","yinping",NA,"L","7",245.665325924448,1.55195021655939
"S8","樱花","di","ct",NA,"HL_HH","HMML","RFRF",1,"9","S8_9_ct","HL","HH",NA,"yinping","yinping",NA,"L","8",234.019090552374,1.38248786772304
